po_number,item,location,week,year,units,createDate
4501084146,20062007008,3200,23,2023,20.0,2023-01-27
4501086255,20062007008,3200,21,2023,27.0,2023-02-03
4501090479,20062007008,3010,24,2023,50.0,2023-02-17
4501086298,20062007008,3220,23,2023,25.0,2023-02-03
4501074389,20062007008,3200,21,2023,38.0,2022-12-29
4501087933,20062007008,3200,27,2023,26.0,2023-02-09
4501100131,20062007008,3010,29,2023,27.0,2023-03-16
4501098673,20062007008,3210,25,2023,35.0,2023-03-10
4501086038,20062007008,3010,24,2023,49.0,2023-02-02
4501070849,20062007008,3200,21,2023,58.0,2022-12-15
4501110345,20062007008,3210,27,2023,33.0,2023-04-20
4501084150,20062007008,3200,23,2023,20.0,2023-01-27
4501072857,20062007008,3010,22,2023,31.0,2022-12-22
4501087870,20062007008,3010,28,2023,36.0,2023-02-09
4501110344,20062007008,3210,27,2023,33.0,2023-04-20
4501074382,20062007008,3010,22,2023,28.0,2022-12-29
4501084148,20062007008,3200,23,2023,20.0,2023-01-27
4501084186,20062007008,3210,21,2023,54.0,2023-01-27
4501110357,20062007008,3210,30,2023,33.0,2023-04-20
4501092994,20062007008,3200,28,2023,23.0,2023-02-23
4501092975,20062007008,3010,29,2023,29.0,2023-02-23
4501084149,20062007008,3200,23,2023,20.0,2023-01-27
4501076303,20062007008,3200,21,2023,28.0,2023-01-05
4501078389,20062007008,3000,21,2023,29.0,2023-01-12
4501084147,20062007008,3200,23,2023,20.0,2023-01-27
4501112703,20062007008,3220,30,2023,6.0,2023-04-27
4501082812,20062007008,3000,23,2023,69.0,2023-01-26
4501082810,20062007008,3000,22,2023,69.0,2023-01-26
4501090505,20062007008,3200,28,2023,20.0,2023-02-17
4501070837,20062007008,3010,22,2023,35.0,2022-12-15
4501078402,20062007008,3200,21,2023,31.0,2023-01-12
4501098659,20062007008,3200,30,2023,23.0,2023-03-10
4501070836,20062007008,3010,22,2023,35.0,2022-12-15
4501110294,20062007008,3010,32,2023,15.0,2023-04-20
4501110347,20062007008,3210,28,2023,33.0,2023-04-20
4501098658,20062007008,3200,29,2023,23.0,2023-03-10
4501076247,20062007008,3000,20,2023,28.0,2023-01-05
4501070823,20062007008,3000,19,2023,35.0,2022-12-15
4501090503,20062007008,3200,28,2023,20.0,2023-02-17
4501098674,20062007008,3210,27,2023,35.0,2023-03-10
4501076246,20062007008,3000,19,2023,28.0,2023-01-05
4501108148,20062007008,3210,30,2023,21.0,2023-04-13
4501110289,20062007008,3010,31,2023,15.0,2023-04-20
4501106298,20062007008,3210,27,2023,4.0,2023-04-06
4501074372,20062007008,3000,19,2023,34.0,2022-12-29
4501098609,20062007008,3000,27,2023,8.0,2023-03-10
4501070822,20062007008,3000,19,2023,35.0,2022-12-15
4501090480,20062007008,3010,29,2023,50.0,2023-02-17
4501110350,20062007008,3210,29,2023,33.0,2023-04-20
4501084245,20062007008,3220,18,2023,31.0,2023-01-27
4501078398,20062007008,3010,22,2023,29.0,2023-01-12
4501076317,20062007008,3220,19,2023,38.0,2023-01-05
4501093055,20062007008,3220,25,2023,2.0,2023-02-23
4501110344,20062007012,3210,27,2023,6.0,2023-04-20
4501110357,20062007012,3210,30,2023,6.0,2023-04-20
4501086298,20062007012,3220,23,2023,9.0,2023-02-03
4501092972,20065794005,3010,28,2023,18.0,2023-02-23
4501078397,20065794005,3010,24,2023,24.0,2023-01-12
4501098671,20065794005,3210,29,2023,19.0,2023-03-10
4501086277,20065794005,3210,25,2023,25.0,2023-02-03
4501083006,20065794005,3010,25,2023,13.0,2023-01-26
4501098598,20065794005,3000,28,2023,24.0,2023-03-10
4501064148,20065794005,3200,18,2023,20.0,2022-11-22
4501070848,20065794005,3200,20,2023,24.0,2022-12-15
4501083007,20065794005,3010,26,2023,13.0,2023-01-26
4501092984,20065794005,3200,26,2023,24.0,2023-02-23
4501072856,20065794005,3010,22,2023,22.0,2022-12-22
4501092983,20065794005,3200,26,2023,24.0,2023-02-23
4501090477,20065794005,3010,26,2023,10.0,2023-02-17
4501084183,20065794005,3210,22,2023,9.0,2023-01-27
4501072842,20065794005,3220,18,2023,25.0,2022-12-22
4501090499,20065794005,3200,26,2023,15.0,2023-02-17
4501090803,20065794005,3210,25,2023,15.0,2023-02-17
4501087867,20065794005,3010,26,2023,18.0,2023-02-09
4501086035,20065794005,3010,27,2023,25.0,2023-02-02
4501086255,20062007012,3200,21,2023,4.0,2023-02-03
4501092975,20062007012,3010,29,2023,7.0,2023-02-23
4501110348,20062007012,3210,28,2023,6.0,2023-04-20
4501087933,20062007012,3200,27,2023,11.0,2023-02-09
4501084150,20062007012,3200,23,2023,10.0,2023-01-27
4501100131,20062007012,3010,29,2023,8.0,2023-03-16
4501098606,20062007012,3000,26,2023,12.0,2023-03-10
4501092976,20062007012,3010,30,2023,7.0,2023-02-23
4501093055,20062007012,3220,25,2023,29.0,2023-02-23
4501098673,20062007012,3210,25,2023,10.0,2023-03-10
4501076246,20062007012,3000,19,2023,33.0,2023-01-05
4501110289,20062007012,3010,31,2023,5.0,2023-04-20
4501084146,20062007012,3200,23,2023,10.0,2023-01-27
4501110251,20062007012,3000,30,2023,40.0,2023-04-20
4501106298,20062007012,3210,27,2023,16.0,2023-04-06
4501092958,20062007012,3000,26,2023,27.0,2023-02-23
4501084245,20062007012,3220,18,2023,4.0,2023-01-27
4501084149,20062007012,3200,23,2023,10.0,2023-01-27
4501090505,20062007012,3200,28,2023,24.0,2023-02-17
4501108148,20062007012,3210,30,2023,13.0,2023-04-13
4501110350,20062007012,3210,29,2023,6.0,2023-04-20
4501067108,20065794005,3200,19,2023,16.0,2022-12-02
4501078396,20065794005,3010,24,2023,24.0,2023-01-12
4501098656,20065794005,3200,29,2023,24.0,2023-03-10
4501087866,20065794005,3010,26,2023,18.0,2023-02-09
4501110315,20062007012,3200,32,2023,63.0,2023-04-20
4501078389,20062007012,3000,21,2023,10.0,2023-01-12
4501098658,20062007012,3200,29,2023,11.0,2023-03-10
4501112703,20062007012,3220,30,2023,15.0,2023-04-27
4501112690,20062007012,3210,31,2023,23.0,2023-04-27
4501076317,20062007012,3220,19,2023,2.0,2023-01-05
4501092994,20062007012,3200,28,2023,13.0,2023-02-23
4501090503,20062007012,3200,28,2023,24.0,2023-02-17
4501098674,20062007012,3210,27,2023,10.0,2023-03-10
4501084147,20062007012,3200,23,2023,10.0,2023-01-27
4501093018,20062007012,3210,26,2023,7.0,2023-02-23
4501098609,20062007012,3000,27,2023,12.0,2023-03-10
4501110294,20062007012,3010,32,2023,5.0,2023-04-20
4501110347,20062007012,3210,28,2023,6.0,2023-04-20
4501076247,20062007012,3000,20,2023,33.0,2023-01-05
4501110351,20062007012,3210,29,2023,6.0,2023-04-20
4501084148,20062007012,3200,23,2023,10.0,2023-01-27
4501110242,20062007012,3000,28,2023,40.0,2023-04-20
4501110345,20062007012,3210,27,2023,6.0,2023-04-20
4501093041,20062589005,3210,26,2023,4.0,2023-02-23
4501086003,20062589005,3000,22,2023,5.0,2023-02-02
4501083008,20067891003,3010,26,2023,37.0,2023-01-26
4501091217,20067891003,3220,22,2023,9.0,2023-02-17
4501084143,20067891003,3200,24,2023,14.0,2023-01-27
4501068807,20067891003,3200,18,2023,21.0,2022-12-08
4501087931,20067891003,3200,31,2023,12.0,2023-02-09
4501078388,20067891003,3000,21,2023,2.0,2023-01-12
4501100206,20067891005,3220,28,2023,10.0,2023-03-16
4501078418,20067891005,3220,20,2023,51.0,2023-01-12
4501082803,20067891005,3000,23,2023,12.0,2023-01-26
4501092973,20067891005,3010,32,2023,20.0,2023-02-23
4501091217,20067891005,3220,22,2023,4.0,2023-02-17
4501070821,20067891005,3000,19,2023,29.0,2022-12-15
4501087931,20067891005,3200,31,2023,10.0,2023-02-09
4501083008,20067891005,3010,26,2023,28.0,2023-01-26
4501090444,20062589005,3000,24,2023,1.0,2023-02-17
4501110321,20062589005,3200,32,2023,9.0,2023-04-20
4501087875,20062589005,3010,26,2023,8.0,2023-02-09
4501091219,20062589005,3220,21,2023,15.0,2023-02-17
4501079121,20062589005,3220,18,2023,20.0,2023-01-13
4501110346,20062589005,3210,28,2023,1.0,2023-04-20
4501082821,20062589005,3000,19,2023,12.0,2023-01-26
4501110359,20062589005,3210,30,2023,1.0,2023-04-20
4501106282,20062589005,3200,30,2023,18.0,2023-04-06
4501092963,20062589005,3000,26,2023,7.0,2023-02-23
4501087936,20062589005,3200,25,2023,10.0,2023-02-09
4501098681,20062589005,3210,26,2023,9.0,2023-03-10
4501083036,20062589005,3010,22,2023,2.0,2023-01-26
4501110353,20062589005,3210,29,2023,1.0,2023-04-20
4501082824,20062589005,3000,19,2023,12.0,2023-01-26
4501092996,20062589005,3200,28,2023,6.0,2023-02-23
4501084152,20062589005,3200,21,2023,14.0,2023-01-27
4501078406,20062589005,3210,19,2023,7.0,2023-01-12
4501083048,20062589005,3010,24,2023,2.0,2023-01-26
4501110260,20062589005,3000,30,2023,11.0,2023-04-20
4501112693,20068000005,3210,32,2023,14.0,2023-04-27
4501086306,20068000005,3220,23,2023,92.0,2023-02-03
4501110299,20068000005,3010,33,2023,131.0,2023-04-20
4501059635,20068000005,3010,18,2023,122.0,2022-11-10
4501076321,20068000005,3220,19,2023,36.0,2023-01-05
4501108140,20068000005,3200,32,2023,138.0,2023-04-13
4501110328,20068000005,3200,33,2023,114.0,2023-04-20
4501098644,20068000005,3010,31,2023,83.0,2023-03-10
4501086023,20068000005,3000,24,2023,98.0,2023-02-02
4501098683,20068000005,3210,28,2023,65.0,2023-03-10
4501108119,20068000005,3000,30,2023,108.0,2023-04-13
4501068811,20068000005,3210,19,2023,80.0,2022-12-08
4501082591,20068000007,3000,21,2023,170.0,2023-01-26
4501068811,20068000007,3210,19,2023,246.0,2022-12-08
4501108141,20068000007,3200,32,2023,424.0,2023-04-13
4501092515,20068000007,3010,30,2023,248.0,2023-02-22
4501086022,20068000007,3000,20,2023,134.0,2023-02-02
4501110345,20062007004,3210,27,2023,21.0,2023-04-20
4501098659,20062007004,3200,30,2023,33.0,2023-03-10
4501110348,20062007004,3210,28,2023,21.0,2023-04-20
4501112690,20062007004,3210,31,2023,29.0,2023-04-27
4501098606,20062007004,3000,26,2023,25.0,2023-03-10
4501084146,20062007004,3200,23,2023,21.0,2023-01-27
4501076247,20062007004,3000,20,2023,22.0,2023-01-05
4501086298,20062007004,3220,23,2023,28.0,2023-02-03
4501086255,20062007004,3200,21,2023,24.0,2023-02-03
4501087933,20062007004,3200,27,2023,23.0,2023-02-09
4501100131,20062007004,3010,29,2023,28.0,2023-03-16
4501072857,20062007004,3010,22,2023,39.0,2022-12-22
4501087870,20062007004,3010,28,2023,36.0,2023-02-09
4501108148,20062007004,3210,30,2023,29.0,2023-04-13
4501110357,20062007004,3210,30,2023,21.0,2023-04-20
4501092975,20062007004,3010,29,2023,24.0,2023-02-23
4501092958,20062007004,3000,26,2023,46.0,2023-02-23
4501070822,20062007004,3000,19,2023,29.0,2022-12-15
4501093055,20062007004,3220,25,2023,30.0,2023-02-23
4501098673,20062007004,3210,25,2023,7.0,2023-03-10
4501090503,20062007004,3200,28,2023,32.0,2023-02-17
4501084147,20062007004,3200,23,2023,21.0,2023-01-27
4501076246,20062007004,3000,19,2023,22.0,2023-01-05
4501110289,20062007004,3010,31,2023,4.0,2023-04-20
4501112703,20062007004,3220,30,2023,3.0,2023-04-27
4501070836,20062007004,3010,22,2023,23.0,2022-12-15
4501110347,20062007004,3210,28,2023,21.0,2023-04-20
4501098658,20062007004,3200,29,2023,33.0,2023-03-10
4501078402,20062007004,3200,21,2023,35.0,2023-01-12
4501110294,20062007004,3010,32,2023,4.0,2023-04-20
4501090479,20062007004,3010,24,2023,11.0,2023-02-17
4501110344,20062007004,3210,27,2023,21.0,2023-04-20
4501074382,20062007004,3010,22,2023,37.0,2022-12-29
4501084148,20062007004,3200,23,2023,21.0,2023-01-27
4501106298,20062007004,3210,27,2023,26.0,2023-04-06
4501092976,20062007004,3010,30,2023,24.0,2023-02-23
4501076317,20062007004,3220,19,2023,20.0,2023-01-05
4501090505,20062007004,3200,28,2023,32.0,2023-02-17
4501070837,20062007004,3010,22,2023,23.0,2022-12-15
4501110350,20062007004,3210,29,2023,21.0,2023-04-20
4501090480,20062007004,3010,29,2023,11.0,2023-02-17
4501084149,20062007004,3200,23,2023,21.0,2023-01-27
4501078389,20062007004,3000,21,2023,30.0,2023-01-12
4501092962,20062589005,3000,23,2023,7.0,2023-02-23
4501108155,20062589005,3220,26,2023,11.0,2023-04-13
4501083040,20062589005,3010,22,2023,2.0,2023-01-26
4501110273,20062589005,3000,31,2023,11.0,2023-04-20
4501082826,20062589005,3000,19,2023,12.0,2023-01-26
4501110247,20062589005,3000,29,2023,11.0,2023-04-20
4501090443,20062589005,3000,23,2023,1.0,2023-02-17
4501086263,20062589005,3200,21,2023,10.0,2023-02-03
4501082818,20062589005,3000,20,2023,12.0,2023-01-26
4501098663,20062589005,3200,28,2023,9.0,2023-03-10
4501087872,20062589005,3010,26,2023,8.0,2023-02-09
4501106299,20062589005,3210,27,2023,4.0,2023-04-06
4501087874,20062589005,3010,26,2023,8.0,2023-02-09
4501083046,20062589005,3010,22,2023,2.0,2023-01-26
4501106246,20062589005,3000,28,2023,10.0,2023-04-06
4501098614,20062589005,3000,27,2023,10.0,2023-03-10
4501087962,20062589005,3210,22,2023,9.0,2023-02-09
4501086039,20062589005,3010,25,2023,3.0,2023-02-02
4501068803,20062589005,3010,17,2023,14.0,2022-12-08
4501106244,20062589005,3000,27,2023,10.0,2023-04-06
4501059636,20068000007,3010,18,2023,452.0,2022-11-10
4501092522,20068000007,3210,26,2023,240.0,2023-02-22
4501090442,20062589005,3000,23,2023,1.0,2023-02-17
4501083034,20062589005,3010,22,2023,2.0,2023-01-26
4501084151,20062589005,3200,21,2023,14.0,2023-01-27
4501098613,20062589005,3000,26,2023,10.0,2023-03-10
4501090909,20062589005,3210,22,2023,8.0,2023-02-17
4501082824,20062589010,3000,19,2023,22.0,2023-01-26
4501084189,20062589010,3210,19,2023,23.0,2023-01-27
4501110359,20062589010,3210,30,2023,2.0,2023-04-20
4501110321,20062589010,3200,32,2023,54.0,2023-04-20
4501110260,20062589010,3000,30,2023,46.0,2023-04-20
4501092962,20062589010,3000,23,2023,25.0,2023-02-23
4501082821,20062589010,3000,19,2023,22.0,2023-01-26
4501091219,20062589010,3220,21,2023,58.0,2023-02-17
4501079121,20062589010,3220,18,2023,52.0,2023-01-13
4501087936,20062589010,3200,25,2023,25.0,2023-02-09
4501098681,20062589010,3210,26,2023,28.0,2023-03-10
4501110353,20062589010,3210,29,2023,2.0,2023-04-20
4501078390,20062589010,3000,19,2023,36.0,2023-01-12
4501082826,20062589010,3000,19,2023,22.0,2023-01-26
4501078400,20062589010,3200,21,2023,25.0,2023-01-12
4501083036,20062589010,3010,22,2023,33.0,2023-01-26
4501106282,20062589010,3200,30,2023,28.0,2023-04-06
4501108155,20062589010,3220,26,2023,33.0,2023-04-13
4501090444,20062589010,3000,24,2023,49.0,2023-02-17
4501084152,20062589010,3200,21,2023,36.0,2023-01-27
4501078406,20062589010,3210,19,2023,38.0,2023-01-12
4501106246,20062589010,3000,28,2023,37.0,2023-04-06
4501090443,20062589010,3000,23,2023,49.0,2023-02-17
4501110346,20062589010,3210,28,2023,2.0,2023-04-20
4501098613,20062589010,3000,26,2023,25.0,2023-03-10
4501086281,20062589010,3210,19,2023,29.0,2023-02-03
4501110273,20062589010,3000,31,2023,46.0,2023-04-20
4501110247,20062589010,3000,29,2023,46.0,2023-04-20
4501087875,20062589010,3010,26,2023,27.0,2023-02-09
4501090517,20062589010,3200,21,2023,30.0,2023-02-17
4501086263,20062589010,3200,21,2023,29.0,2023-02-03
4501076311,20062589010,3210,19,2023,72.0,2023-01-05
4501092963,20062589010,3000,26,2023,25.0,2023-02-23
4501084151,20062589010,3200,21,2023,36.0,2023-01-27
4501076248,20062589010,3000,19,2023,26.0,2023-01-05
4501074389,20062007004,3200,21,2023,11.0,2022-12-29
4501084245,20062007004,3220,18,2023,30.0,2023-01-27
4501078398,20062007004,3010,22,2023,31.0,2023-01-12
4501092994,20062007004,3200,28,2023,26.0,2023-02-23
4501070823,20062007004,3000,19,2023,29.0,2022-12-15
4501076303,20062007004,3200,21,2023,26.0,2023-01-05
4501098609,20062007004,3000,27,2023,25.0,2023-03-10
4501074372,20062007004,3000,19,2023,25.0,2022-12-29
4501110351,20062007004,3210,29,2023,21.0,2023-04-20
4501084150,20062007004,3200,23,2023,21.0,2023-01-27
4501110344,20062007006,3210,27,2023,38.0,2023-04-20
4501074382,20062007006,3010,22,2023,31.0,2022-12-29
4501076247,20062007006,3000,20,2023,31.0,2023-01-05
4501086298,20062007006,3220,23,2023,28.0,2023-02-03
4501086255,20062007006,3200,21,2023,24.0,2023-02-03
4501087933,20062007006,3200,27,2023,26.0,2023-02-09
4501084150,20062007006,3200,23,2023,21.0,2023-01-27
4501100131,20062007006,3010,29,2023,26.0,2023-03-16
4501112690,20062007006,3210,31,2023,32.0,2023-04-27
4501098606,20062007006,3000,26,2023,8.0,2023-03-10
4501086279,20062007006,3210,21,2023,44.0,2023-02-03
4501098663,20062589010,3200,28,2023,29.0,2023-03-10
4501087872,20062589010,3010,26,2023,27.0,2023-02-09
4501106299,20062589010,3210,27,2023,4.0,2023-04-06
4501087874,20062589010,3010,26,2023,27.0,2023-02-09
4501083046,20062589010,3010,22,2023,33.0,2023-01-26
4501092996,20062589010,3200,28,2023,25.0,2023-02-23
4501098614,20062589010,3000,27,2023,25.0,2023-03-10
4501083048,20062589010,3010,24,2023,33.0,2023-01-26
4501087962,20062589010,3210,22,2023,27.0,2023-02-09
4501083034,20062589010,3010,22,2023,33.0,2023-01-26
4501086039,20062589010,3010,25,2023,29.0,2023-02-02
4501084188,20062589010,3210,19,2023,23.0,2023-01-27
4501068803,20062589010,3010,17,2023,58.0,2022-12-08
4501098642,20062589010,3000,30,2023,18.0,2023-03-10
4501074384,20062589010,3010,22,2023,34.0,2022-12-29
4501106244,20062589010,3000,27,2023,37.0,2023-04-06
4501090442,20062589010,3000,23,2023,49.0,2023-02-17
4501076294,20062589010,3010,22,2023,34.0,2023-01-05
4501076304,20062589010,3200,21,2023,31.0,2023-01-05
4501083040,20062589010,3010,22,2023,33.0,2023-01-26
4501092976,20062007006,3010,30,2023,31.0,2023-02-23
4501093055,20062007006,3220,25,2023,1.0,2023-02-23
4501098673,20062007006,3210,25,2023,35.0,2023-03-10
4501086038,20062007006,3010,24,2023,47.0,2023-02-02
4501084146,20062007006,3200,23,2023,21.0,2023-01-27
4501072857,20062007006,3010,22,2023,32.0,2022-12-22
4501087870,20062007006,3010,28,2023,36.0,2023-02-09
4501090479,20062007006,3010,24,2023,50.0,2023-02-17
4501084148,20062007006,3200,23,2023,21.0,2023-01-27
4501110357,20062007006,3210,30,2023,38.0,2023-04-20
4501092975,20062007006,3010,29,2023,31.0,2023-02-23
4501110348,20062007006,3210,28,2023,38.0,2023-04-20
4501090505,20062007006,3200,28,2023,20.0,2023-02-17
4501070837,20062007006,3010,22,2023,35.0,2022-12-15
4501082812,20062007006,3000,23,2023,71.0,2023-01-26
4501108148,20062007006,3210,30,2023,23.0,2023-04-13
4501106298,20062007006,3210,27,2023,18.0,2023-04-06
4501070822,20062007006,3000,19,2023,39.0,2022-12-15
4501084186,20062007006,3210,21,2023,23.0,2023-01-27
4501110350,20062007006,3210,29,2023,38.0,2023-04-20
4501110315,20062007006,3200,32,2023,10.0,2023-04-20
4501082810,20062007006,3000,22,2023,71.0,2023-01-26
4501090480,20062007006,3010,29,2023,50.0,2023-02-17
4501084149,20062007006,3200,23,2023,21.0,2023-01-27
4501078389,20062007006,3000,21,2023,30.0,2023-01-12
4501112703,20062007006,3220,30,2023,7.0,2023-04-27
4501074389,20062007006,3200,21,2023,44.0,2022-12-29
4501084245,20062007006,3220,18,2023,34.0,2023-01-27
4501078398,20062007006,3010,22,2023,28.0,2023-01-12
4501076317,20062007006,3220,19,2023,38.0,2023-01-05
4501092994,20062007006,3200,28,2023,22.0,2023-02-23
4501070823,20062007006,3000,19,2023,39.0,2022-12-15
4501076303,20062007006,3200,21,2023,28.0,2023-01-05
4501090503,20062007006,3200,28,2023,20.0,2023-02-17
4501084147,20062007006,3200,23,2023,21.0,2023-01-27
4501076246,20062007006,3000,19,2023,31.0,2023-01-05
4501093018,20062007006,3210,26,2023,52.0,2023-02-23
4501098609,20062007006,3000,27,2023,8.0,2023-03-10
4501070836,20062007006,3010,22,2023,35.0,2022-12-15
4501110347,20062007006,3210,28,2023,38.0,2023-04-20
4501098658,20062007006,3200,29,2023,24.0,2023-03-10
4501078402,20062007006,3200,21,2023,29.0,2023-01-12
4501074372,20062007006,3000,19,2023,35.0,2022-12-29
4501110351,20062007006,3210,29,2023,38.0,2023-04-20
4501098674,20062007006,3210,27,2023,35.0,2023-03-10
4501070849,20062007006,3200,21,2023,51.0,2022-12-15
4501110345,20062007006,3210,27,2023,38.0,2023-04-20
4501110254,20062042008,3000,30,2023,40.0,2023-04-20
4501104205,20062042008,3220,29,2023,38.0,2023-03-30
4501092517,20062042008,3200,28,2023,216.0,2023-02-22
4501043982,20062042008,3210,23,2023,198.0,2022-09-21
4501108131,20062042008,3010,33,2023,238.0,2023-04-13
4501092513,20062042008,3010,30,2023,176.0,2023-02-22
4501112662,20062042008,3010,35,2023,196.0,2023-04-27
4501100109,20062042008,3000,28,2023,136.0,2023-03-16
4501082602,20062042008,3010,22,2023,154.0,2023-01-26
4501087941,20062042008,3200,27,2023,84.0,2023-02-09
4501043981,20062042008,3210,21,2023,200.0,2022-09-21
4501076305,20062042008,3200,22,2023,156.0,2023-01-05
4501100134,20062042008,3010,31,2023,212.0,2023-03-16
4501086307,20062042008,3220,20,2023,184.0,2023-02-03
4501098622,20062042008,3000,29,2023,120.0,2023-03-10
4501090909,20062589010,3210,22,2023,52.0,2023-02-17
4501083049,20062589010,3010,24,2023,33.0,2023-01-26
4501082818,20062589010,3000,20,2023,22.0,2023-01-26
4501076295,20062589010,3010,22,2023,34.0,2023-01-05
4501093041,20062589010,3210,26,2023,34.0,2023-02-23
4501093041,20062589012,3210,26,2023,31.0,2023-02-23
4501090442,20062589012,3000,23,2023,35.0,2023-02-17
4501110346,20062589012,3210,28,2023,28.0,2023-04-20
4501082821,20062589012,3000,19,2023,40.0,2023-01-26
4501091219,20062589012,3220,21,2023,40.0,2023-02-17
4501079121,20062589012,3220,18,2023,26.0,2023-01-13
4501078400,20062589012,3200,21,2023,37.0,2023-01-12
4501110321,20062589012,3200,32,2023,53.0,2023-04-20
4501108155,20062589012,3220,26,2023,49.0,2023-04-13
4501076248,20062589012,3000,19,2023,31.0,2023-01-05
4501087936,20062589012,3200,25,2023,26.0,2023-02-09
4501083036,20062589012,3010,22,2023,23.0,2023-01-26
4501110353,20062589012,3210,29,2023,28.0,2023-04-20
4501083040,20062589012,3010,22,2023,23.0,2023-01-26
4501083046,20062589012,3010,22,2023,23.0,2023-01-26
4501104181,20062042008,3010,32,2023,200.0,2023-03-30
4501098646,20062042008,3010,32,2023,74.0,2023-03-10
4501086022,20062042008,3000,20,2023,168.0,2023-02-02
4501112686,20062042008,3200,34,2023,184.0,2023-04-27
4501110369,20062042008,3220,29,2023,32.0,2023-04-20
4501087887,20062042008,3010,28,2023,186.0,2023-02-09
4501110330,20062042008,3200,33,2023,150.0,2023-04-20
4501086261,20062042008,3200,22,2023,220.0,2023-02-03
4501106288,20062042008,3200,31,2023,204.0,2023-04-06
4501104197,20062042008,3200,32,2023,152.0,2023-03-30
4501082605,20062042008,3200,21,2023,236.0,2023-01-26
4501043910,20062042008,3000,19,2023,134.0,2022-09-21
4501076320,20062042008,3220,19,2023,166.0,2023-01-05
4501104196,20062042008,3200,32,2023,152.0,2023-03-30
4501102208,20062042008,3210,29,2023,140.0,2023-03-23
4501098661,20062042008,3200,31,2023,192.0,2023-03-10
4501086048,20062042008,3010,28,2023,192.0,2023-02-02
4501098665,20062042008,3200,30,2023,86.0,2023-03-10
4501082597,20062042008,3010,22,2023,104.0,2023-01-26
4501110317,20062042008,3200,32,2023,150.0,2023-04-20
4501104201,20062042008,3210,30,2023,162.0,2023-03-30
4501090473,20062042008,3000,26,2023,102.0,2023-02-17
4501082604,20062042008,3200,20,2023,236.0,2023-01-26
4501104202,20062042008,3210,30,2023,162.0,2023-03-30
4501092529,20062042008,3220,25,2023,218.0,2023-02-22
4501076305,20062042009,3200,22,2023,120.0,2023-01-05
4501104205,20062042009,3220,29,2023,54.0,2023-03-30
4501043982,20062042009,3210,23,2023,108.0,2022-09-21
4501108131,20062042009,3010,33,2023,56.0,2023-04-13
4501087941,20062042009,3200,27,2023,52.0,2023-02-09
4501082602,20062042009,3010,22,2023,84.0,2023-01-26
4501092513,20062042009,3010,30,2023,52.0,2023-02-22
4501082605,20062042009,3200,21,2023,126.0,2023-01-26
4501100134,20062042009,3010,31,2023,72.0,2023-03-16
4501102210,20062042009,3220,28,2023,30.0,2023-03-23
4501043981,20062042009,3210,21,2023,106.0,2022-09-21
4501092517,20062042009,3200,28,2023,44.0,2023-02-22
4501076296,20062042009,3010,23,2023,134.0,2023-01-05
4501083049,20062589012,3010,24,2023,23.0,2023-01-26
4501110359,20062589012,3210,30,2023,28.0,2023-04-20
4501083048,20062589012,3010,24,2023,23.0,2023-01-26
4501098642,20062589012,3000,30,2023,48.0,2023-03-10
4501090444,20062589012,3000,24,2023,35.0,2023-02-17
4501110260,20062589012,3000,30,2023,10.0,2023-04-20
4501092962,20062589012,3000,23,2023,30.0,2023-02-23
4501090517,20062589012,3200,21,2023,67.0,2023-02-17
4501098681,20062589012,3210,26,2023,22.0,2023-03-10
4501087875,20062589012,3010,26,2023,31.0,2023-02-09
4501110247,20062589012,3000,29,2023,10.0,2023-04-20
4501090443,20062589012,3000,23,2023,35.0,2023-02-17
4501086003,20062589012,3000,22,2023,32.0,2023-02-02
4501084189,20062589012,3210,19,2023,36.0,2023-01-27
4501082824,20062589012,3000,19,2023,40.0,2023-01-26
4501106282,20062589012,3200,30,2023,42.0,2023-04-06
4501076294,20062589012,3010,22,2023,41.0,2023-01-05
4501068803,20062589012,3010,17,2023,38.0,2022-12-08
4501078390,20062589012,3000,19,2023,30.0,2023-01-12
4501106299,20062589012,3210,27,2023,40.0,2023-04-06
4501092996,20062589012,3200,28,2023,42.0,2023-02-23
4501084152,20062589012,3200,21,2023,18.0,2023-01-27
4501078406,20062589012,3210,19,2023,27.0,2023-01-12
4501106246,20062589012,3000,28,2023,12.0,2023-04-06
4501086263,20062589012,3200,21,2023,27.0,2023-02-03
4501092963,20062589012,3000,26,2023,30.0,2023-02-23
4501098663,20062589012,3200,28,2023,30.0,2023-03-10
4501087872,20062589012,3010,26,2023,31.0,2023-02-09
4501087962,20062589012,3210,22,2023,29.0,2023-02-09
4501083034,20062589012,3010,22,2023,23.0,2023-01-26
4501086039,20062589012,3010,25,2023,29.0,2023-02-02
4501087874,20062589012,3010,26,2023,31.0,2023-02-09
4501098614,20062589012,3000,27,2023,37.0,2023-03-10
4501074384,20062589012,3010,22,2023,54.0,2022-12-29
4501106244,20062589012,3000,27,2023,12.0,2023-04-06
4501110273,20062589012,3000,31,2023,10.0,2023-04-20
4501082826,20062589012,3000,19,2023,40.0,2023-01-26
4501076304,20062589012,3200,21,2023,26.0,2023-01-05
4501082818,20062589012,3000,20,2023,40.0,2023-01-26
4501084151,20062589012,3200,21,2023,18.0,2023-01-27
4501098646,20062042009,3010,32,2023,78.0,2023-03-10
4501102208,20062042009,3210,29,2023,68.0,2023-03-23
4501104201,20062042009,3210,30,2023,48.0,2023-03-30
4501098661,20062042009,3200,31,2023,62.0,2023-03-10
